time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,age_group,population_estimate
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children aged 0 to 17 years,109389
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children aged 0 to 17 years,59240
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children aged 0 to 17 years,51418
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children aged 0 to 17 years,25182
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children aged 0 to 17 years,103087
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children aged 0 to 17 years,36574
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children aged 0 to 17 years,654
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children aged 0 to 17 years,55760
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children aged 0 to 17 years,31820
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children aged 0 to 17 years,54366
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children aged 0 to 17 years,36604
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children aged 0 to 17 years,22879
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children aged 0 to 17 years,54325
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children aged 0 to 17 years,64443
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children aged 0 to 17 years,83860
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children aged 0 to 17 years,57270
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children aged 0 to 17 years,64373
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children aged 0 to 17 years,59391
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children aged 0 to 17 years,30607
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children aged 0 to 17 years,63375
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children aged 0 to 17 years,89160
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children aged 0 to 17 years,56537
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children aged 0 to 17 years,73031
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children aged 0 to 17 years,72490
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children aged 0 to 17 years,90014
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children aged 0 to 17 years,80133
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children aged 0 to 17 years,81789
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children aged 0 to 17 years,65697
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children aged 0 to 17 years,58105
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children aged 0 to 17 years,58546
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children aged 0 to 17 years,71143
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children aged 0 to 17 years,66046
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children aged 0 to 17 years,36435
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children aged 0 to 17 years,46986
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children aged 0 to 17 years,76341
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children aged 0 to 17 years,43785
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children aged 0 to 17 years,48979
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children aged 0 to 17 years,62581
2020,Reporting year,National,E92000001,England,,,,,,Children aged 0 to 17 years,11787794
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children aged 0 to 17 years,525270
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children aged 0 to 17 years,1560526
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children aged 0 to 17 years,1148820
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children aged 0 to 17 years,990062
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children aged 0 to 17 years,1292667
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children aged 0 to 17 years,1326449
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children aged 0 to 17 years,1926950
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children aged 0 to 17 years,1930731
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children aged 0 to 17 years,1086319
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children aged 0 to 17 years,669400
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children aged 0 to 17 years,1257550
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children aged 0 to 17 years,99208
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children aged 0 to 17 years,22235
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children aged 0 to 17 years,38564
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children aged 0 to 17 years,19826
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children aged 0 to 17 years,33231
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children aged 0 to 17 years,57705
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children aged 0 to 17 years,41909
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children aged 0 to 17 years,58277
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children aged 0 to 17 years,27370
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children aged 0 to 17 years,29548
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children aged 0 to 17 years,43310
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children aged 0 to 17 years,54087
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children aged 0 to 17 years,39847
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children aged 0 to 17 years,28278
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children aged 0 to 17 years,71389
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children aged 0 to 17 years,43937
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children aged 0 to 17 years,77292
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children aged 0 to 17 years,69191
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children aged 0 to 17 years,90372
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children aged 0 to 17 years,27662
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children aged 0 to 17 years,33630
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children aged 0 to 17 years,249415
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children aged 0 to 17 years,93149
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children aged 0 to 17 years,127274
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children aged 0 to 17 years,61801
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children aged 0 to 17 years,54283
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children aged 0 to 17 years,57933
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children aged 0 to 17 years,52920
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children aged 0 to 17 years,36639
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children aged 0 to 17 years,62227
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children aged 0 to 17 years,51119
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children aged 0 to 17 years,55073
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children aged 0 to 17 years,43406
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children aged 0 to 17 years,67915
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children aged 0 to 17 years,65774
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children aged 0 to 17 years,49960
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children aged 0 to 17 years,141947
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children aged 0 to 17 years,45237
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children aged 0 to 17 years,64165
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children aged 0 to 17 years,61248
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children aged 0 to 17 years,59130
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children aged 0 to 17 years,98056
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children aged 0 to 17 years,170292
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children aged 0 to 17 years,33205
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children aged 0 to 17 years,34241
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children aged 0 to 17 years,113716
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children aged 0 to 17 years,56555
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children aged 0 to 17 years,112850
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children aged 0 to 17 years,73152
