time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_child,Started_episodes,Started_child,Ended_episodes,Ended_child,At31_episodes,awaiting_assessment
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,3169,3087,1276,1248,1391,1375,1778,83
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,2493,2337,1312,1260,856,825,1637,103
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3935,3567,2090,1867,2586,2356,1349,85
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,10701,10061,5183,4932,5111,4869,5590,372
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5584,5289,2642,2522,1843,1754,3741,230
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2136,2037,914,876,1024,997,1112,14
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,7681,6627,5097,4316,5362,4779,2319,236
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,8321,7610,4369,3994,4524,4172,3797,397
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,5557,5156,3167,2960,2740,2576,2817,448
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,5915,5706,2658,2609,1973,1935,3942,62
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2745,2579,1048,970,1318,1264,1427,16
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,6903,6295,3912,3643,3910,3666,2993,49
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2285,2193,1046,1008,779,752,1506,136
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,11583,10759,6099,5691,5297,4992,6286,439
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,9229,8842,3630,3469,3788,3666,5441,90
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,4275,4179,1654,1635,1795,1795,2480,92
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,9972,9660,6135,5940,1780,1715,8192,286
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,3198,3042,1593,1543,1303,1269,1895,63
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,1638,1598,690,675,614,598,1024,11
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,8512,7499,5283,4627,5235,4682,3277,386
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2744,2608,1362,1322,1181,1146,1563,27
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1455,1364,767,732,707,680,748,27
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,4522,4236,2548,2390,2047,1964,2475,107
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children in Need,7437,6477,4997,4394,4742,4262,2695,63
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,7719,7239,3554,3225,4368,4089,3351,330
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,15520,13454,8925,7608,7702,6761,7818,327
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,3164,2601,2042,1640,2072,1696,1092,58
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,15924,15237,7072,6878,6742,6606,9182,203
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,3912,3792,1955,1885,1368,1336,2544,14
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,2954,2803,1526,1447,1370,1324,1584,26
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,6506,6166,3230,3084,2589,2515,3917,267
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,3132,2854,1796,1629,1696,1587,1436,69
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,2741,2590,1322,1216,1347,1284,1394,84
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,3773,3396,2234,2050,2323,2131,1450,25
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,5963,4032,5641,3798,4616,3627,1347,62
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,13277,11791,8795,7829,7542,6865,5735,100
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,1920,1665,1079,948,965,867,955,116
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,7393,6679,3713,3575,3188,2716,4205,897
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,1553,1465,690,661,712,685,841,124
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,1024,931,561,537,501,447,523,114
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,2050,1926,814,767,508,477,1542,82
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children in Need,3228,2883,1496,1377,1873,1711,1355,83
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,6035,5650,2556,2384,2902,2747,3133,113
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children in Need,4543,4364,1929,1876,1397,1364,3146,75
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children in Need,10012,9448,3782,3654,4287,4166,5725,351
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children in Need,5172,4704,3170,2931,2485,2332,2687,111
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children in Need,6048,5587,3326,3130,2817,2646,3231,137
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children in Need,24,24,20,20,7,7,17,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children in Need,2394,2308,1156,1116,1071,1042,1323,66
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children in Need,5691,4880,3915,3374,3825,3354,1866,27
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children in Need,2730,2428,1649,1481,1454,1303,1276,93
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children in Need,8132,7336,4403,4012,3868,3624,4264,421
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2366,2217,1460,1391,965,903,1401,242
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,3688,3449,2127,2001,1809,1737,1879,57
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,2780,2602,1258,1216,1225,1186,1555,474
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,5996,5619,3268,3084,2770,2662,3226,156
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3217,3116,1326,1293,1174,1163,2043,159
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,47,47,19,19,11,11,36,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,6001,5565,3551,3325,3153,3021,2848,409
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2531,2390,1173,1089,972,913,1559,171
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,3727,3555,1225,1129,1345,1249,2382,225
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,4446,4072,2411,2237,2352,2209,2094,90
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2482,2233,1488,1350,1471,1377,1011,75
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4801,4715,1598,1583,1452,1438,3349,243
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,5725,5344,2816,2636,3005,2827,2720,103
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,5885,5621,3381,3265,1813,1726,4072,587
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,5006,4857,2244,2168,1763,1737,3243,391
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,4546,4377,2466,2410,2044,2001,2502,639
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,3716,3282,2260,2079,1890,1596,1826,156
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,3403,3311,1443,1410,1255,1228,2148,92
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,5419,4994,3362,3100,3093,2880,2326,528
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,4277,3865,2469,2232,2474,2299,1803,59
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3149,3003,1704,1624,1390,1348,1759,104
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,3909,3775,2250,2182,2020,1977,1889,110
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,3623,3467,1713,1643,1365,1323,2258,199
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,6181,5833,2906,2731,2480,2349,3701,249
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,5820,5455,3112,2957,2926,2805,2894,373
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,5141,4676,3235,2942,2807,2622,2334,45
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,3929,3846,1831,1815,1518,1510,2411,288
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,2642,2545,1193,1181,1048,1033,1594,277
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,2500,2425,1610,1583,829,803,1671,544
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4165,3908,2259,2104,2041,1926,2124,73
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,4343,3922,2539,2265,2662,2427,1681,80
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1807,1688,1017,964,918,898,889,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2450,2348,1083,1043,906,875,1544,51
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,6079,5593,3793,3529,3560,3385,2519,20
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1487,1416,838,794,592,564,895,182
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2657,2579,1384,1349,705,684,1952,68
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,5091,4776,2556,2403,2015,1896,3076,406
2014,Reporting year,National,E92000001,England,,,,,,Children in Need,767910,708780,425710,392880,373100,347920,395480,27930
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,45830,42400,22770,20940,21890,20500,23940,750
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,107270,98870,57580,52940,52920,49380,55020,2850
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,84850,78010,45600,42180,44570,41620,40280,2940
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,60210,56360,36150,33910,27040,25640,33170,3370
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,86430,80350,48270,44830,39100,36930,47320,3100
