Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,127.57386,118.87636,136.11135,114.23183,141.32648,855,67020,,,Worse,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,97.68761,87.41376,107.67915,82.15149,113.9675,365,37364,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,93.70593,85.35525,101.85947,80.99985,106.92549,505,53892,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,109.63325,100.69492,119.5927,95.69577,125.38392,530,48343,,,Similar,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,135.57622,128.83771,142.22282,125.1637,146.22147,1595,117646,,,Worse,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,120.16374,109.62654,132.0055,103.74774,138.89602,455,37865,,,Similar,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,101.21951,94.56737,108.47263,90.82354,112.68286,830,82000,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,124.81905,119.08253,131.06651,115.78824,134.64286,1690,135396,,,Worse,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,126.15717,117.13983,135.68442,112.17152,141.31846,725,57468,,,Worse,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,144.81266,131.78948,158.12206,124.85942,166.21989,475,32801,,,Worse,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000001,City of London,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,71.03378,64.30164,79.11749,60.45217,83.71304,365,51384,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,71.06503,64.85611,77.13002,61.6114,80.89307,525,73876,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,88.53762,79.76274,97.08408,75.23739,102.437,410,46308,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,67.26386,60.71854,73.64165,57.33614,77.63051,425,63184,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,63.89991,57.95516,71.01233,54.55542,75.05664,380,59468,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,76.03673,66.52477,85.24292,61.76137,91.12899,260,34194,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,88.90908,82.12483,95.55464,78.535,99.64112,685,77045,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,74.81153,68.24334,81.22678,64.81252,85.20853,520,69508,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,94.44357,87.37471,101.932,83.48869,106.36561,660,69883,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,89.78289,82.3934,98.43076,78.16351,103.3553,495,55133,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,93.85632,85.45974,102.43644,80.98971,107.65542,480,51142,Value for Hackney and City of London combined,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,87.66086,77.45887,99.60038,71.83437,106.5711,250,28519,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,97.79854,89.32965,106.85384,84.71062,112.23729,490,50103,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,68.71707,61.89601,76.98483,57.99718,81.68224,330,48023,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,76.91438,68.74077,85.30218,64.45643,90.45403,340,44205,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,90.39723,82.49927,98.11212,78.37188,102.89885,525,58077,,,Better,Not compared,20140000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2014/15,77.80569,70.49891,85.66403,66.53349,90.3479,415,53338,,,Better,Not compared,20140000,New data,,1y
