time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_child,ICPC,ICPC_child,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Section 47s and Initial Child Protection Conferences,1038,916,472,461,103,187,65,117,11,14,20
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Section 47s and Initial Child Protection Conferences,1762,1598,511,503,89,132,78,212,12,18,27
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,995,916,625,605,139,286,58,142,11,14,19
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,4623,4299,2114,2079,149,1314,374,276,13,14,17
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,730,676,329,329,19,193,48,69,13,14,19
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,4367,3983,1798,1768,488,922,162,226,10,13,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1514,1402,606,597,72,286,82,165,13,15,21
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,557,518,118,118,54,61,c,c,8,11,13
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1581,1458,721,717,181,358,71,111,10,13,16
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,1079,763,287,283,21,173,45,48,14,15,18
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,579,520,301,296,66,191,23,21,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,940,856,382,382,39,266,17,59,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,2124,1805,495,492,52,299,80,64,13,15,16
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,3248,2902,1222,1213,45,608,186,383,14,15,22
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,496,471,207,206,58,120,9,20,10,12,14
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,1978,1795,869,851,92,418,125,234,13,15,21
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,325,291,93,93,31,42,7,13,9,13,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,253,234,69,69,16,47,c,c,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,292,226,114,103,27,54,10,17,8,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Section 47s and Initial Child Protection Conferences,282,282,299,299,80,209,c,c,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,1138,1019,483,478,65,365,13,40,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,860,815,567,542,167,308,29,57,9,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2083,1908,1052,991,123,602,94,233,12,14,19
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Section 47s and Initial Child Protection Conferences,854,816,533,528,62,425,6,40,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,1176,1099,744,724,61,440,162,81,13,15,16
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,12,12,c,c,0,c,c,0,14,15,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,618,516,191,189,30,151,c,c,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1497,1275,641,626,95,291,137,118,12,15,18
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Section 47s and Initial Child Protection Conferences,371,355,237,235,50,150,9,28,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,2044,1793,707,689,126,511,36,34,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,632,515,255,250,36,189,23,7,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,581,562,309,304,41,174,27,67,13,14,18
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,689,631,299,287,39,98,41,121,13,18,29
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1361,1237,615,601,70,349,112,83,13,14,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,779,732,342,336,103,143,59,37,9,13,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,9,9,c,c,0,c,0,0,11,11,14
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,694,687,300,300,56,165,28,51,11,13,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,545,488,217,210,46,107,25,39,11,14,17
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,794,731,410,405,51,253,39,66,12,14,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,640,596,224,215,21,118,25,60,12,15,22
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,392,364,100,100,50,7,9,34,5,10,33
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1148,970,439,435,39,290,52,58,12,15,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1376,1198,410,409,123,74,58,155,9,16,28
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1029,934,506,493,171,240,27,68,9,12,14
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,610,574,316,314,51,152,57,56,12,15,18
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1018,953,392,384,70,157,70,95,12,15,20
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,692,651,298,294,71,110,25,92,11,14,23
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,559,533,158,158,39,49,39,31,11,15,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1234,1045,526,523,136,360,22,8,10,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,844,777,304,301,79,125,49,51,10,13,17
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,942,914,426,417,96,205,39,86,11,13,17
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1020,937,350,348,34,259,22,35,12,14,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,613,571,297,296,58,139,46,54,11,14,18
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1076,1012,486,484,49,136,125,176,13,17,24
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,1137,1075,477,473,120,255,45,57,10,13,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,871,778,412,404,96,224,23,69,11,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,997,941,365,361,92,163,46,64,10,13,16
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,509,455,260,258,60,160,13,27,11,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,936,746,282,276,48,128,55,51,12,14,18
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1065,992,467,461,40,320,29,78,12,14,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,648,613,278,272,46,181,18,33,12,14,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,499,468,243,241,76,157,c,c,10,12,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,648,572,267,262,52,139,28,44,12,14,17
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,678,628,364,359,36,304,8,16,13,14,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,489,437,174,170,23,126,13,12,11,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,857,787,313,312,95,114,16,88,9,13,22
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,982,909,326,320,46,152,27,101,12,14,23
2014,Reporting year,National,E92000001,England,"","",,"","",Section 47s and Initial Child Protection Conferences,142710,132200,65190,64510,11790,33400,6730,13150,12,14,18
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,"","",Section 47s and Initial Child Protection Conferences,7120,6740,4300,4280,780,2550,410,560,11,14,15
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,"","",Section 47s and Initial Child Protection Conferences,20600,18610,9470,9370,1500,5220,840,1910,12,14,17
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,"","",Section 47s and Initial Child Protection Conferences,15580,14510,6710,6600,1050,3010,810,1840,184,241,356
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,"","",Section 47s and Initial Child Protection Conferences,12460,11730,6220,6190,1690,2930,410,1190,10,13,16
